embedding,model,params,accuracy,precision,recall,f1
TFIDF_UNIGRAM,RandomForest,"n_estimators=50, depth=10",0.8079333333333333,0.7765189811505513,0.8692602884742623,0.8202028185713012
TFIDF_UNIGRAM,RandomForest,"n_estimators=50, depth=15",0.8186666666666667,0.79446475469744,0.8635701998147413,0.8275651664726983
TFIDF_UNIGRAM,RandomForest,"n_estimators=50, depth=20",0.8218,0.8031291540143681,0.8561598517930396,0.8287932353935595
TFIDF_UNIGRAM,RandomForest,"n_estimators=100, depth=5",0.8064,0.7618258798024505,0.8963874553394205,0.8234994777877219
TFIDF_UNIGRAM,RandomForest,"n_estimators=100, depth=10",0.8230666666666666,0.7882539285792768,0.8873891755987825,0.8348501876174232
TFIDF_UNIGRAM,RandomForest,"n_estimators=100, depth=15",0.8266,0.7990823953667784,0.8761413259229854,0.8358371695723731
TFIDF_UNIGRAM,RandomForest,"n_estimators=100, depth=20",0.8352666666666666,0.816731450948211,0.8678046843985708,0.8414881210975338
TFIDF_UNIGRAM,RandomForest,"n_estimators=150, depth=5",0.8078666666666666,0.7602965644498858,0.9035331480746329,0.8257476334059747
TFIDF_UNIGRAM,RandomForest,"n_estimators=150, depth=10",0.828,0.7942550782710033,0.8888447796744741,0.8388885360221328
TFIDF_UNIGRAM,RandomForest,"n_estimators=150, depth=15",0.8327999999999999,0.803875633692198,0.8838163292311764,0.8419331698815177
TFIDF_UNIGRAM,RandomForest,"n_estimators=150, depth=20",0.8366666666666666,0.815088801380791,0.8741564112743152,0.8435821534065604
TFIDF_UNIGRAM,RandomForest,"n_estimators=200, depth=5",0.8120666666666666,0.7655352035222855,0.9039301310043668,0.828969465058142
TFIDF_UNIGRAM,RandomForest,"n_estimators=200, depth=10",0.8268666666666666,0.7922569361206242,0.8896387455339422,0.8381244709580341
TFIDF_UNIGRAM,RandomForest,"n_estimators=200, depth=15",0.8356,0.8094889793486422,0.8810374487230384,0.8437489405681934
TFIDF_UNIGRAM,RandomForest,"n_estimators=200, depth=20",0.84,0.8160588830963528,0.8810374487230382,0.8472994917094386
TFIDF_UNIGRAM,RandomForest,"n_estimators=300, depth=5",0.8208000000000001,0.7735636852847657,0.9109434960963346,0.8366507377771016
TFIDF_UNIGRAM,RandomForest,"n_estimators=300, depth=10",0.8311999999999999,0.7970736240503683,0.8921529707555909,0.8419310858643466
TFIDF_UNIGRAM,RandomForest,"n_estimators=300, depth=15",0.8386,0.8109920204853096,0.8861982268095806,0.8469256954568336
TFIDF_UNIGRAM,RandomForest,"n_estimators=300, depth=20",0.8386666666666667,0.8160933794037385,0.8775969299986768,0.8457164191269865
TFIDF_UNIGRAM,AdaBoost,"n_estimators=50, lr=0.01",0.5915333333333334,0.5575520258926803,0.9289400555776103,0.6961778708566921
TFIDF_UNIGRAM,AdaBoost,"n_estimators=50, lr=0.05",0.6446666666666666,0.5989475980287119,0.8918883154691014,0.7166353786806904
TFIDF_UNIGRAM,AdaBoost,"n_estimators=50, lr=0.1",0.6446,0.5986664375725779,0.8936085748312822,0.7169851618104848
TFIDF_UNIGRAM,AdaBoost,"n_estimators=50, lr=0.5",0.7004666666666667,0.6464973638069248,0.894931851263729,0.750641018350095
TFIDF_UNIGRAM,AdaBoost,"n_estimators=100, lr=0.01",0.5916,0.5575987962031737,0.9289400555776103,0.6962133289854138
TFIDF_UNIGRAM,AdaBoost,"n_estimators=100, lr=0.05",0.6446666666666666,0.5987370049268943,0.8934762471880376,0.716992739649402
TFIDF_UNIGRAM,AdaBoost,"n_estimators=100, lr=0.1",0.6650666666666667,0.615939657611146,0.8903003837501654,0.7281305151118943
TFIDF_UNIGRAM,AdaBoost,"n_estimators=100, lr=0.5",0.7238666666666668,0.6735191549174497,0.877464602355432,0.761971347495423
TFIDF_UNIGRAM,AdaBoost,"n_estimators=150, lr=0.01",0.6185999999999999,0.5787336441324213,0.9210003969829298,0.7092735598306147
TFIDF_UNIGRAM,AdaBoost,"n_estimators=150, lr=0.05",0.652,0.6049195686276349,0.8924176260420801,0.721023024401882
TFIDF_UNIGRAM,AdaBoost,"n_estimators=150, lr=0.1",0.6662666666666667,0.6170490096515014,0.8897710731771866,0.7287273471784369
TFIDF_UNIGRAM,AdaBoost,"n_estimators=150, lr=0.5",0.7406666666666667,0.6914800393991328,0.8765383088527194,0.7730460988366316
TFIDF_UNIGRAM,AdaBoost,"n_estimators=200, lr=0.01",0.6401333333333333,0.5943191745697256,0.9014159057827179,0.7162083955441695
TFIDF_UNIGRAM,AdaBoost,"n_estimators=200, lr=0.05",0.6587333333333333,0.6106310454303777,0.8909620219663887,0.7245806154806355
TFIDF_UNIGRAM,AdaBoost,"n_estimators=200, lr=0.1",0.6757333333333334,0.6249603882081941,0.8913590048961227,0.7347459417425762
TFIDF_UNIGRAM,AdaBoost,"n_estimators=200, lr=0.5",0.7565333333333334,0.7100156959887546,0.8734947730580919,0.7833153495869185
TFIDF_UNIGRAM,AdaBoost,"n_estimators=300, lr=0.01",0.644,0.5980047148605304,0.8950641789069737,0.7169679460275743
TFIDF_UNIGRAM,AdaBoost,"n_estimators=300, lr=0.05",0.6668,0.6177121633711575,0.8884477967447398,0.7287418305294121
TFIDF_UNIGRAM,AdaBoost,"n_estimators=300, lr=0.1",0.6928000000000001,0.6408736985267883,0.8879184861717612,0.7444191460321412
TFIDF_UNIGRAM,AdaBoost,"n_estimators=300, lr=0.5",0.7694666666666667,0.7291837020959958,0.8631732168850071,0.7905145579429019
