embedding,model,params,accuracy,precision,recall,f1
TFIDF_NGRAM,AdaBoost,"n_estimators=50, lr=0.5",0.6942666666666666,0.642078079806787,0.8887124520312293,0.7454868757799725
TFIDF_NGRAM,AdaBoost,"n_estimators=100, lr=0.01",0.5910666666666667,0.5570187487214383,0.931454280799259,0.696521472378858
TFIDF_NGRAM,AdaBoost,"n_estimators=100, lr=0.05",0.6444666666666666,0.5985143408418092,0.8940055577610163,0.7170023164629891
TFIDF_NGRAM,AdaBoost,"n_estimators=100, lr=0.1",0.6648666666666667,0.6157991248123347,0.8901680561069206,0.7279880791018102
TFIDF_NGRAM,AdaBoost,"n_estimators=100, lr=0.5",0.7261333333333333,0.6754019720918158,0.8793171893608576,0.7638953893329967
TFIDF_NGRAM,AdaBoost,"n_estimators=150, lr=0.01",0.6175333333333333,0.5775784664090464,0.9233822945613338,0.7092137476995424
TFIDF_NGRAM,AdaBoost,"n_estimators=150, lr=0.05",0.6516000000000001,0.6046445492552412,0.8922852983988356,0.7207735932931824
TFIDF_NGRAM,AdaBoost,"n_estimators=150, lr=0.1",0.6681333333333334,0.6180938790514431,0.8930792642583035,0.73056421714701
TFIDF_NGRAM,AdaBoost,"n_estimators=150, lr=0.5",0.7462666666666666,0.7007363640144616,0.8663490803228795,0.7747847696343437
TFIDF_NGRAM,AdaBoost,"n_estimators=200, lr=0.01",0.6449333333333334,0.5994323673595622,0.8899034008204314,0.716340304168264
TFIDF_NGRAM,AdaBoost,"n_estimators=200, lr=0.05",0.6585333333333333,0.6104955979730405,0.8908296943231441,0.724441787354024
TFIDF_NGRAM,AdaBoost,"n_estimators=200, lr=0.1",0.6744666666666667,0.6240571442707561,0.8904327113934101,0.7337871629101859
TFIDF_NGRAM,AdaBoost,"n_estimators=200, lr=0.5",0.7556666666666668,0.7094746662149972,0.8723038242688897,0.7824930825710004
TFIDF_NGRAM,AdaBoost,"n_estimators=300, lr=0.01",0.6449333333333334,0.5994323673595622,0.8899034008204314,0.716340304168264
TFIDF_NGRAM,AdaBoost,"n_estimators=300, lr=0.05",0.6674000000000001,0.6179098933891597,0.8904327113934101,0.7295474117378374
TFIDF_NGRAM,AdaBoost,"n_estimators=300, lr=0.1",0.6928666666666666,0.6404680680460814,0.8901680561069208,0.7449382751705752
TFIDF_NGRAM,AdaBoost,"n_estimators=300, lr=0.5",0.7693333333333333,0.7276718034818411,0.8667460632526135,0.7910936622375191
